Host,Resource,MetricName,Record Type,Period,IntendedEndTimestamp,ActualStartTimestamp,ActualEndTimestamp,ValueCount,ValueType,IntegerValue,IntegerMin,IntegerMax,myDate,myTime,myDatetime
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 09:00:00 PST 2018,Mon Mar 05 08:00:00 PST 2018,Mon Mar 05 09:00:00 PST 2018,1434,Long,11638968,3498360,24746784,3/5/2018,9:00,3/5/2018 9:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 10:00:00 PST 2018,Mon Mar 05 09:00:00 PST 2018,Mon Mar 05 10:00:00 PST 2018,1434,Long,8557600,3158840,24384280,3/5/2018,10:00,3/5/2018 10:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 11:00:00 PST 2018,Mon Mar 05 10:00:00 PST 2018,Mon Mar 05 11:00:00 PST 2018,1434,Long,14639880,3695896,24250352,3/5/2018,11:00,3/5/2018 11:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 12:00:00 PST 2018,Mon Mar 05 11:00:00 PST 2018,Mon Mar 05 12:00:00 PST 2018,1434,Long,20506232,3560488,24588944,3/5/2018,12:00,3/5/2018 12:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 13:00:00 PST 2018,Mon Mar 05 12:00:00 PST 2018,Mon Mar 05 13:00:00 PST 2018,1433,Long,16568768,3737104,24735160,3/5/2018,13:00,3/5/2018 13:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 14:00:00 PST 2018,Mon Mar 05 13:00:00 PST 2018,Mon Mar 05 14:00:00 PST 2018,1434,Long,19136800,3854928,24822104,3/5/2018,14:00,3/5/2018 14:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 15:00:00 PST 2018,Mon Mar 05 14:00:00 PST 2018,Mon Mar 05 15:00:00 PST 2018,1434,Long,23081384,3366832,24529232,3/5/2018,15:00,3/5/2018 15:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 16:00:00 PST 2018,Mon Mar 05 15:00:00 PST 2018,Mon Mar 05 16:00:00 PST 2018,1434,Long,12035840,3751360,24821136,3/5/2018,16:00,3/5/2018 16:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 17:00:00 PST 2018,Mon Mar 05 16:00:00 PST 2018,Mon Mar 05 17:00:00 PST 2018,1434,Long,17418752,3416288,24494440,3/5/2018,17:00,3/5/2018 17:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 18:00:00 PST 2018,Mon Mar 05 17:00:00 PST 2018,Mon Mar 05 18:00:00 PST 2018,1434,Long,16365656,3721056,24844664,3/5/2018,18:00,3/5/2018 18:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 19:00:00 PST 2018,Mon Mar 05 18:00:00 PST 2018,Mon Mar 05 19:00:00 PST 2018,1434,Long,20999456,3751368,24339672,3/5/2018,19:00,3/5/2018 19:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 20:00:00 PST 2018,Mon Mar 05 19:00:00 PST 2018,Mon Mar 05 20:00:00 PST 2018,1434,Long,24057600,3564000,24409896,3/5/2018,20:00,3/5/2018 20:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 21:00:00 PST 2018,Mon Mar 05 20:00:00 PST 2018,Mon Mar 05 21:00:00 PST 2018,1434,Long,11766144,3013048,24629344,3/5/2018,21:00,3/5/2018 21:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 22:00:00 PST 2018,Mon Mar 05 21:00:00 PST 2018,Mon Mar 05 22:00:00 PST 2018,1434,Long,14504784,3425040,24951576,3/5/2018,22:00,3/5/2018 22:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 23:00:00 PST 2018,Mon Mar 05 22:00:00 PST 2018,Mon Mar 05 23:00:00 PST 2018,1434,Long,17459240,3867704,24723280,3/5/2018,23:00,3/5/2018 23:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 00:00:00 PST 2018,Mon Mar 05 23:00:00 PST 2018,Tue Mar 06 00:00:00 PST 2018,1434,Long,14782296,3308456,24353440,3/6/2018,0:00,3/6/2018 0:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 01:00:00 PST 2018,Tue Mar 06 00:00:00 PST 2018,Tue Mar 06 01:00:00 PST 2018,1434,Long,18390048,3398504,24819040,3/6/2018,1:00,3/6/2018 1:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 02:00:00 PST 2018,Tue Mar 06 01:00:00 PST 2018,Tue Mar 06 02:00:00 PST 2018,1434,Long,21679384,3846448,24709032,3/6/2018,2:00,3/6/2018 2:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 03:00:00 PST 2018,Tue Mar 06 02:00:00 PST 2018,Tue Mar 06 03:00:00 PST 2018,1434,Long,16905240,3453200,24716880,3/6/2018,3:00,3/6/2018 3:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 04:00:00 PST 2018,Tue Mar 06 03:00:00 PST 2018,Tue Mar 06 04:00:00 PST 2018,1434,Long,13510168,3732968,24671864,3/6/2018,4:00,3/6/2018 4:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 05:00:00 PST 2018,Tue Mar 06 04:00:00 PST 2018,Tue Mar 06 05:00:00 PST 2018,1434,Long,16389408,3723200,24246840,3/6/2018,5:00,3/6/2018 5:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 06:00:00 PST 2018,Tue Mar 06 05:00:00 PST 2018,Tue Mar 06 06:00:00 PST 2018,1432,Long,19144584,3721616,24267424,3/6/2018,6:00,3/6/2018 6:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 07:00:00 PST 2018,Tue Mar 06 06:00:00 PST 2018,Tue Mar 06 07:00:00 PST 2018,1434,Long,21807528,4130936,24444056,3/6/2018,7:00,3/6/2018 7:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 08:00:00 PST 2018,Tue Mar 06 07:00:00 PST 2018,Tue Mar 06 08:00:00 PST 2018,1434,Long,16177512,3738968,24462272,3/6/2018,8:00,3/6/2018 8:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 09:00:00 PST 2018,Tue Mar 06 08:00:00 PST 2018,Tue Mar 06 09:00:00 PST 2018,1434,Long,9943224,3641632,24747784,3/6/2018,9:00,3/6/2018 9:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 10:00:00 PST 2018,Tue Mar 06 09:00:00 PST 2018,Tue Mar 06 10:00:00 PST 2018,1434,Long,12588400,3793864,24464192,3/6/2018,10:00,3/6/2018 10:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 11:00:00 PST 2018,Tue Mar 06 10:00:00 PST 2018,Tue Mar 06 11:00:00 PST 2018,1434,Long,15428600,3211272,24262152,3/6/2018,11:00,3/6/2018 11:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 12:00:00 PST 2018,Tue Mar 06 11:00:00 PST 2018,Tue Mar 06 12:00:00 PST 2018,1434,Long,17139664,3661528,24560616,3/6/2018,12:00,3/6/2018 12:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 13:00:00 PST 2018,Tue Mar 06 12:00:00 PST 2018,Tue Mar 06 13:00:00 PST 2018,1434,Long,13430768,3679744,24374528,3/6/2018,13:00,3/6/2018 13:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 14:00:00 PST 2018,Tue Mar 06 13:00:00 PST 2018,Tue Mar 06 14:00:00 PST 2018,1434,Long,18786864,3733904,24573592,3/6/2018,14:00,3/6/2018 14:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 15:00:00 PST 2018,Tue Mar 06 14:00:00 PST 2018,Tue Mar 06 15:00:00 PST 2018,1434,Long,16322560,3447976,24697344,3/6/2018,15:00,3/6/2018 15:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 16:00:00 PST 2018,Tue Mar 06 15:00:00 PST 2018,Tue Mar 06 16:00:00 PST 2018,1434,Long,18575648,4105448,24241504,3/6/2018,16:00,3/6/2018 16:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 17:00:00 PST 2018,Tue Mar 06 16:00:00 PST 2018,Tue Mar 06 17:00:00 PST 2018,1433,Long,13807704,3731272,24242320,3/6/2018,17:00,3/6/2018 17:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 18:00:00 PST 2018,Tue Mar 06 17:00:00 PST 2018,Tue Mar 06 18:00:00 PST 2018,1434,Long,19849008,3551480,24391136,3/6/2018,18:00,3/6/2018 18:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 19:00:00 PST 2018,Tue Mar 06 18:00:00 PST 2018,Tue Mar 06 19:00:00 PST 2018,1434,Long,22275760,3944464,24225888,3/6/2018,19:00,3/6/2018 19:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 20:00:00 PST 2018,Tue Mar 06 19:00:00 PST 2018,Tue Mar 06 20:00:00 PST 2018,1434,Long,10139776,3205472,24634952,3/6/2018,20:00,3/6/2018 20:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 21:00:00 PST 2018,Tue Mar 06 20:00:00 PST 2018,Tue Mar 06 21:00:00 PST 2018,1434,Long,18889376,4580840,21796952,3/6/2018,21:00,3/6/2018 21:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 22:00:00 PST 2018,Tue Mar 06 21:00:00 PST 2018,Tue Mar 06 22:00:00 PST 2018,1434,Long,19725536,3945240,24695456,3/6/2018,22:00,3/6/2018 22:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 23:00:00 PST 2018,Tue Mar 06 22:00:00 PST 2018,Tue Mar 06 23:00:00 PST 2018,1434,Long,16574752,3606920,24554672,3/6/2018,23:00,3/6/2018 23:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 00:00:00 PST 2018,Tue Mar 06 23:00:00 PST 2018,Wed Mar 07 00:00:00 PST 2018,1434,Long,15192976,3699352,24636096,3/7/2018,0:00,3/7/2018 0:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 01:00:00 PST 2018,Wed Mar 07 00:00:00 PST 2018,Wed Mar 07 01:00:00 PST 2018,1434,Long,18203032,3757056,24746824,3/7/2018,1:00,3/7/2018 1:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 02:00:00 PST 2018,Wed Mar 07 01:00:00 PST 2018,Wed Mar 07 02:00:00 PST 2018,1434,Long,15536936,3827872,24567880,3/7/2018,2:00,3/7/2018 2:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 03:00:00 PST 2018,Wed Mar 07 02:00:00 PST 2018,Wed Mar 07 03:00:00 PST 2018,1434,Long,21531488,3760064,24363144,3/7/2018,3:00,3/7/2018 3:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 04:00:00 PST 2018,Wed Mar 07 03:00:00 PST 2018,Wed Mar 07 04:00:00 PST 2018,1434,Long,15463888,3537232,24308352,3/7/2018,4:00,3/7/2018 4:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 05:00:00 PST 2018,Wed Mar 07 04:00:00 PST 2018,Wed Mar 07 05:00:00 PST 2018,1434,Long,13365664,3512592,24667656,3/7/2018,5:00,3/7/2018 5:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 06:00:00 PST 2018,Wed Mar 07 05:00:00 PST 2018,Wed Mar 07 06:00:00 PST 2018,1434,Long,16414216,3742960,24679688,3/7/2018,6:00,3/7/2018 6:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 07:00:00 PST 2018,Wed Mar 07 06:00:00 PST 2018,Wed Mar 07 07:00:00 PST 2018,1434,Long,13180184,3436440,24332008,3/7/2018,7:00,3/7/2018 7:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 08:00:00 PST 2018,Wed Mar 07 07:00:00 PST 2018,Wed Mar 07 08:00:00 PST 2018,1434,Long,19370072,4223896,24536600,3/7/2018,8:00,3/7/2018 8:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 09:00:00 PST 2018,Wed Mar 07 08:00:00 PST 2018,Wed Mar 07 09:00:00 PST 2018,1434,Long,12360928,3419104,24871520,3/7/2018,9:00,3/7/2018 9:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 10:00:00 PST 2018,Wed Mar 07 09:00:00 PST 2018,Wed Mar 07 10:00:00 PST 2018,1433,Long,17519576,3590344,24405576,3/7/2018,10:00,3/7/2018 10:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 11:00:00 PST 2018,Wed Mar 07 10:00:00 PST 2018,Wed Mar 07 11:00:00 PST 2018,1434,Long,14132360,3890368,24509208,3/7/2018,11:00,3/7/2018 11:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 12:00:00 PST 2018,Wed Mar 07 11:00:00 PST 2018,Wed Mar 07 12:00:00 PST 2018,1434,Long,19346400,3727760,24456312,3/7/2018,12:00,3/7/2018 12:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 13:00:00 PST 2018,Wed Mar 07 12:00:00 PST 2018,Wed Mar 07 13:00:00 PST 2018,1434,Long,23918016,3512888,24542784,3/7/2018,13:00,3/7/2018 13:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 14:00:00 PST 2018,Wed Mar 07 13:00:00 PST 2018,Wed Mar 07 14:00:00 PST 2018,1434,Long,17026776,3054400,24558080,3/7/2018,14:00,3/7/2018 14:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 15:00:00 PST 2018,Wed Mar 07 14:00:00 PST 2018,Wed Mar 07 15:00:00 PST 2018,1434,Long,19546784,3073776,24415504,3/7/2018,15:00,3/7/2018 15:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 16:00:00 PST 2018,Wed Mar 07 15:00:00 PST 2018,Wed Mar 07 16:00:00 PST 2018,1433,Long,17346776,3410104,24368912,3/7/2018,16:00,3/7/2018 16:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 17:00:00 PST 2018,Wed Mar 07 16:00:00 PST 2018,Wed Mar 07 17:00:00 PST 2018,1434,Long,22043800,3686952,24292976,3/7/2018,17:00,3/7/2018 17:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 18:00:00 PST 2018,Wed Mar 07 17:00:00 PST 2018,Wed Mar 07 18:00:00 PST 2018,1434,Long,14961016,3464880,24702440,3/7/2018,18:00,3/7/2018 18:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 19:00:00 PST 2018,Wed Mar 07 18:00:00 PST 2018,Wed Mar 07 19:00:00 PST 2018,1434,Long,20260488,3793136,23974680,3/7/2018,19:00,3/7/2018 19:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 20:00:00 PST 2018,Wed Mar 07 19:00:00 PST 2018,Wed Mar 07 20:00:00 PST 2018,1434,Long,16487568,3673528,24418832,3/7/2018,20:00,3/7/2018 20:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 21:00:00 PST 2018,Wed Mar 07 20:00:00 PST 2018,Wed Mar 07 21:00:00 PST 2018,1434,Long,21951680,3938440,24699992,3/7/2018,21:00,3/7/2018 21:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 22:00:00 PST 2018,Wed Mar 07 21:00:00 PST 2018,Wed Mar 07 22:00:00 PST 2018,1434,Long,16021184,3141040,24267792,3/7/2018,22:00,3/7/2018 22:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 23:00:00 PST 2018,Wed Mar 07 22:00:00 PST 2018,Wed Mar 07 23:00:00 PST 2018,1434,Long,11646408,3546232,24555640,3/7/2018,23:00,3/7/2018 23:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 00:00:00 PST 2018,Wed Mar 07 23:00:00 PST 2018,Thu Mar 08 00:00:00 PST 2018,1434,Long,17411344,3875656,23848888,3/8/2018,0:00,3/8/2018 0:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 01:00:00 PST 2018,Thu Mar 08 00:00:00 PST 2018,Thu Mar 08 01:00:00 PST 2018,1434,Long,23585704,3880648,24588264,3/8/2018,1:00,3/8/2018 1:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 02:00:00 PST 2018,Thu Mar 08 01:00:00 PST 2018,Thu Mar 08 02:00:00 PST 2018,1434,Long,9524968,3407648,24606128,3/8/2018,2:00,3/8/2018 2:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 03:00:00 PST 2018,Thu Mar 08 02:00:00 PST 2018,Thu Mar 08 03:00:00 PST 2018,1434,Long,14891184,3122912,24290952,3/8/2018,3:00,3/8/2018 3:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 04:00:00 PST 2018,Thu Mar 08 03:00:00 PST 2018,Thu Mar 08 04:00:00 PST 2018,1434,Long,20754120,3842592,24514440,3/8/2018,4:00,3/8/2018 4:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 05:00:00 PST 2018,Thu Mar 08 04:00:00 PST 2018,Thu Mar 08 05:00:00 PST 2018,1434,Long,23125176,3186096,24722760,3/8/2018,5:00,3/8/2018 5:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 06:00:00 PST 2018,Thu Mar 08 05:00:00 PST 2018,Thu Mar 08 06:00:00 PST 2018,1434,Long,11125208,3320576,24555032,3/8/2018,6:00,3/8/2018 6:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 07:00:00 PST 2018,Thu Mar 08 06:00:00 PST 2018,Thu Mar 08 07:00:00 PST 2018,1434,Long,11973376,3370936,24122912,3/8/2018,7:00,3/8/2018 7:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 08:00:00 PST 2018,Thu Mar 08 07:00:00 PST 2018,Thu Mar 08 08:00:00 PST 2018,1434,Long,18303104,3640256,24261112,3/8/2018,8:00,3/8/2018 8:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 09:00:00 PST 2018,Thu Mar 08 08:00:00 PST 2018,Thu Mar 08 09:00:00 PST 2018,1434,Long,20717120,3825808,24688776,3/8/2018,9:00,3/8/2018 9:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 10:00:00 PST 2018,Thu Mar 08 09:00:00 PST 2018,Thu Mar 08 10:00:00 PST 2018,1434,Long,17181304,3593904,24674656,3/8/2018,10:00,3/8/2018 10:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 11:00:00 PST 2018,Thu Mar 08 10:00:00 PST 2018,Thu Mar 08 11:00:00 PST 2018,1434,Long,15732928,3633336,24528232,3/8/2018,11:00,3/8/2018 11:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 12:00:00 PST 2018,Thu Mar 08 11:00:00 PST 2018,Thu Mar 08 12:00:00 PST 2018,1434,Long,10352848,3472088,24593296,3/8/2018,12:00,3/8/2018 12:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 13:00:00 PST 2018,Thu Mar 08 12:00:00 PST 2018,Thu Mar 08 13:00:00 PST 2018,1434,Long,15609384,3595656,24709720,3/8/2018,13:00,3/8/2018 13:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 14:00:00 PST 2018,Thu Mar 08 13:00:00 PST 2018,Thu Mar 08 14:00:00 PST 2018,1434,Long,18840680,3721640,24650080,3/8/2018,14:00,3/8/2018 14:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 15:00:00 PST 2018,Thu Mar 08 14:00:00 PST 2018,Thu Mar 08 15:00:00 PST 2018,1434,Long,16426080,3896000,24713416,3/8/2018,15:00,3/8/2018 15:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 16:00:00 PST 2018,Thu Mar 08 15:00:00 PST 2018,Thu Mar 08 16:00:00 PST 2018,1434,Long,24255024,3678336,24689352,3/8/2018,16:00,3/8/2018 16:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 17:00:00 PST 2018,Thu Mar 08 16:00:00 PST 2018,Thu Mar 08 17:00:00 PST 2018,1434,Long,8797976,3115216,24478424,3/8/2018,17:00,3/8/2018 17:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 18:00:00 PST 2018,Thu Mar 08 17:00:00 PST 2018,Thu Mar 08 18:00:00 PST 2018,1434,Long,13446384,3374224,24424000,3/8/2018,18:00,3/8/2018 18:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 19:00:00 PST 2018,Thu Mar 08 18:00:00 PST 2018,Thu Mar 08 19:00:00 PST 2018,1434,Long,18478664,3642744,24712440,3/8/2018,19:00,3/8/2018 19:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 20:00:00 PST 2018,Thu Mar 08 19:00:00 PST 2018,Thu Mar 08 20:00:00 PST 2018,1434,Long,10273800,3487848,24425408,3/8/2018,20:00,3/8/2018 20:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 21:00:00 PST 2018,Thu Mar 08 20:00:00 PST 2018,Thu Mar 08 21:00:00 PST 2018,1434,Long,15490592,3598368,24465104,3/8/2018,21:00,3/8/2018 21:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 22:00:00 PST 2018,Thu Mar 08 21:00:00 PST 2018,Thu Mar 08 22:00:00 PST 2018,1431,Long,12433368,3832792,24564456,3/8/2018,22:00,3/8/2018 22:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 23:00:00 PST 2018,Thu Mar 08 22:00:00 PST 2018,Thu Mar 08 23:00:00 PST 2018,1434,Long,17892032,3346808,24325912,3/8/2018,23:00,3/8/2018 23:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 00:00:00 PST 2018,Thu Mar 08 23:00:00 PST 2018,Fri Mar 09 00:00:00 PST 2018,1434,Long,18922552,3465712,24433416,3/9/2018,0:00,3/9/2018 0:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 01:00:00 PST 2018,Fri Mar 09 00:00:00 PST 2018,Fri Mar 09 01:00:00 PST 2018,1434,Long,15672720,3551872,24268080,3/9/2018,1:00,3/9/2018 1:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 02:00:00 PST 2018,Fri Mar 09 01:00:00 PST 2018,Fri Mar 09 02:00:00 PST 2018,1437,Long,20110472,3970488,25886896,3/9/2018,2:00,3/9/2018 2:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 03:00:00 PST 2018,Fri Mar 09 02:00:00 PST 2018,Fri Mar 09 03:00:00 PST 2018,1431,Long,20972952,4077400,24917416,3/9/2018,3:00,3/9/2018 3:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 04:00:00 PST 2018,Fri Mar 09 03:00:00 PST 2018,Fri Mar 09 04:00:00 PST 2018,1434,Long,17255656,3573976,24491464,3/9/2018,4:00,3/9/2018 4:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 05:00:00 PST 2018,Fri Mar 09 04:00:00 PST 2018,Fri Mar 09 05:00:00 PST 2018,1434,Long,13493200,3444584,24650920,3/9/2018,5:00,3/9/2018 5:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 06:00:00 PST 2018,Fri Mar 09 05:00:00 PST 2018,Fri Mar 09 06:00:00 PST 2018,1433,Long,16938368,3693952,24589408,3/9/2018,6:00,3/9/2018 6:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 07:00:00 PST 2018,Fri Mar 09 06:00:00 PST 2018,Fri Mar 09 07:00:00 PST 2018,1434,Long,15468280,3521856,24430552,3/9/2018,7:00,3/9/2018 7:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 08:00:00 PST 2018,Fri Mar 09 07:00:00 PST 2018,Fri Mar 09 08:00:00 PST 2018,1434,Long,19907936,3678800,24754552,3/9/2018,8:00,3/9/2018 8:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 09:00:00 PST 2018,Fri Mar 09 08:00:00 PST 2018,Fri Mar 09 09:00:00 PST 2018,1434,Long,19523136,3346664,24445712,3/9/2018,9:00,3/9/2018 9:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 10:00:00 PST 2018,Fri Mar 09 09:00:00 PST 2018,Fri Mar 09 10:00:00 PST 2018,1434,Long,23471560,4070992,24587424,3/9/2018,10:00,3/9/2018 10:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 11:00:00 PST 2018,Fri Mar 09 10:00:00 PST 2018,Fri Mar 09 11:00:00 PST 2018,1434,Long,15705792,3408664,24525744,3/9/2018,11:00,3/9/2018 11:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 12:00:00 PST 2018,Fri Mar 09 11:00:00 PST 2018,Fri Mar 09 12:00:00 PST 2018,1434,Long,11838760,3754632,24611160,3/9/2018,12:00,3/9/2018 12:00
